txn_id,atm_id,txn_time,amount,from_acc,to_acc,is_fraud
d836db2a,ATM_0036,2024-01-06 04:10:00,1000,A19623,A33499,False
8752a870,ATM_0024,2024-02-17 09:59:00,1000,A85540,A79997,False
8f50963e,ATM_0066,2024-02-12 21:17:00,1000,A50656,A99579,False
672d58d8,ATM_0196,2024-01-21 19:07:00,2000,A98255,A20762,False
7b13c295,ATM_0023,2024-02-06 14:39:00,1000,A47270,A33396,False
fc6e150f,ATM_0079,2024-02-18 19:13:00,500,A99679,A26620,False
79e77d79,ATM_0036,2024-01-22 19:25:00,500,A33249,A48859,False
23d390b9,ATM_0018,2024-01-16 23:03:00,500,A55770,A66595,False
21620b37,ATM_0095,2024-01-23 12:05:00,2000,A45754,A34945,False
cd5dd59e,ATM_0009,2024-01-18 15:21:00,5000,A37490,A86885,False
1e116b2f,ATM_0182,2024-01-23 09:26:00,2000,A20217,A40833,False
ecfc62a6,ATM_0058,2024-02-15 22:11:00,1000,A84932,A23463,False
b84e3924,ATM_0105,2024-02-03 19:31:00,500,A78449,A39910,False
90cdce41,ATM_0012,2024-02-13 20:46:00,2000,A25776,A86153,False
835dc8f8,ATM_0154,2024-02-19 14:58:00,5000,A28031,A82002,False
d5b1e63f,ATM_0183,2024-01-16 01:46:00,2000,A42030,A67023,False
66b9eda6,ATM_0188,2024-01-13 13:28:00,1000,A45074,A18829,False
c1583dd2,ATM_0076,2024-02-13 01:35:00,2000,A51768,A14454,False
dc9cfeda,ATM_0158,2024-01-16 03:28:00,500,A98956,A53662,False
6b38067e,ATM_0138,2024-01-13 02:17:00,500,A86018,A60973,False
c07cecd5,ATM_0065,2024-02-22 07:42:00,1000,A60546,A96542,False
761bd1b0,ATM_0091,2024-02-21 00:46:00,1000,A61136,A53581,False
403cae62,ATM_0035,2024-02-10 14:41:00,2000,A81455,A11451,False
23b33a23,ATM_0081,2024-02-11 19:10:00,500,A12898,A83474,False
a973af03,ATM_0057,2024-01-20 21:41:00,500,A83722,A32299,False
2c2da35a,ATM_0063,2024-01-30 21:58:00,1000,A94401,A96416,False
7659a99d,ATM_0129,2024-02-23 06:42:00,1000,A17264,A46873,False
2dcac2b4,ATM_0071,2024-01-04 08:37:00,5000,A10744,A27342,False
e6ce2e43,ATM_0072,2024-01-29 16:52:00,500,A98729,A66840,False
c47c8563,ATM_0087,2024-01-17 09:13:00,1000,A18655,A22447,False
b77f1ce9,ATM_0185,2024-02-16 08:03:00,1000,A49319,A92481,False
70b9a103,ATM_0083,2024-01-23 14:57:00,1000,A82958,A24438,False
888a462b,ATM_0074,2024-01-05 04:30:00,1000,A41369,A97036,False
54d2fe0b,ATM_0106,2024-01-23 18:48:00,500,A52826,A83437,False
0d7bf3fc,ATM_0066,2024-02-23 13:45:00,1000,A37711,A39128,False
2a39d173,ATM_0147,2024-01-09 07:35:00,1000,A52795,A12298,False
7ea99ea1,ATM_0115,2024-02-13 01:24:00,500,A46226,A64450,False
2527a1fe,ATM_0010,2024-02-24 18:39:00,10000,A33786,A62004,False
2e63a69a,ATM_0049,2024-01-18 04:00:00,1000,A88764,A83546,False
3a28038e,ATM_0091,2024-02-29 14:42:00,500,A52225,A44596,True
28e41a57,ATM_0170,2024-02-04 06:18:00,500,A37411,A31490,False
5ba278fa,ATM_0197,2024-02-28 15:10:00,1000,A68164,A68799,False
352499cc,ATM_0115,2024-01-04 11:04:00,500,A36374,A21642,False
9826ad5e,ATM_0168,2024-02-09 21:09:00,500,A85631,A13415,False
4066abec,ATM_0024,2024-02-10 20:23:00,500,A37774,A92726,False
16cc290c,ATM_0134,2024-01-18 13:13:00,5000,A62205,A73258,False
b31458bd,ATM_0043,2024-01-09 02:39:00,1000,A35008,A40114,False
1e746313,ATM_0142,2024-01-09 17:07:00,2000,A23392,A89625,False
305d25fd,ATM_0032,2024-01-13 02:23:00,5000,A53507,A16502,False
494888d9,ATM_0100,2024-02-03 13:23:00,5000,A98537,A79739,False
12e5ad32,ATM_0019,2024-01-15 04:30:00,500,A94598,A54132,False
2c9678a0,ATM_0030,2024-01-28 00:44:00,1000,A33044,A53675,False
08fce4fc,ATM_0048,2024-01-24 18:59:00,5000,A16136,A60813,False
10505dc3,ATM_0147,2024-01-17 08:47:00,1000,A24539,A42477,False
218e88c9,ATM_0099,2024-01-10 02:08:00,1000,A25156,A50947,False
8e1f91d6,ATM_0087,2024-01-09 17:43:00,500,A55384,A97026,False
6a243bbc,ATM_0190,2024-01-29 01:22:00,1000,A70931,A72624,False
93e1880c,ATM_0022,2024-01-16 11:10:00,1000,A20144,A31941,False
999d09db,ATM_0031,2024-01-21 08:23:00,500,A52275,A52519,False
4b24c96a,ATM_0125,2024-02-28 15:31:00,2000,A11378,A23869,False
02baf652,ATM_0156,2024-01-25 13:07:00,2000,A13510,A69335,False
0e844a96,ATM_0044,2024-02-05 11:52:00,500,A38107,A46310,False
89239f32,ATM_0131,2024-01-12 13:26:00,5000,A30880,A90886,False
87019c46,ATM_0187,2024-02-05 16:41:00,1000,A88221,A36954,False
1ab8d191,ATM_0091,2024-02-17 19:25:00,10000,A93111,A34919,False
594a71cc,ATM_0005,2024-01-06 20:14:00,1000,A55440,A39391,False
377c0f17,ATM_0033,2024-02-25 10:53:00,500,A48464,A75414,False
84276f42,ATM_0077,2024-02-19 21:40:00,2000,A29478,A39690,False
ad524b7a,ATM_0029,2024-02-05 17:10:00,500,A30966,A43454,False
604a0f95,ATM_0141,2024-01-12 09:16:00,500,A26087,A42941,False
21e6d345,ATM_0153,2024-01-31 00:10:00,5000,A31309,A19172,False
80902494,ATM_0102,2024-01-27 14:51:00,5000,A49895,A13576,False
4ed94211,ATM_0049,2024-02-02 15:21:00,500,A89056,A33250,False
a6b95d3c,ATM_0086,2024-02-06 02:37:00,500,A72643,A31058,False
795d746b,ATM_0181,2024-01-16 01:05:00,1000,A23339,A47200,False
10d6ec09,ATM_0133,2024-01-03 00:09:00,500,A26191,A24109,False
dc676fb3,ATM_0075,2024-01-17 05:39:00,2000,A63790,A38507,False
ed640596,ATM_0041,2024-02-18 02:28:00,2000,A35053,A65964,False
40d5fb95,ATM_0150,2024-02-26 14:24:00,5000,A22902,A15535,False
45beb586,ATM_0119,2024-01-04 18:46:00,1000,A68437,A37058,False
3847eafd,ATM_0118,2024-01-08 11:30:00,1000,A11132,A48833,False
67f81f02,ATM_0127,2024-01-11 10:24:00,10000,A31654,A99853,False
193990b8,ATM_0179,2024-02-28 21:51:00,5000,A98069,A19405,False
f40cf65a,ATM_0064,2024-02-09 11:32:00,1000,A38373,A64345,False
1b4f45a1,ATM_0156,2024-01-21 14:09:00,1000,A16705,A30695,False
4040219d,ATM_0130,2024-01-03 23:29:00,1000,A86766,A14024,False
32936caa,ATM_0124,2024-01-15 07:23:00,500,A85425,A60025,False
a078b978,ATM_0062,2024-01-20 17:41:00,500,A91940,A73816,False
8841eef6,ATM_0175,2024-01-26 21:29:00,5000,A23627,A65550,False
3661d74b,ATM_0090,2024-02-17 04:03:00,500,A16869,A27885,False
a9377866,ATM_0155,2024-01-06 12:20:00,1000,A79479,A67513,False
4f72fb3c,ATM_0084,2024-01-18 09:35:00,2000,A93020,A61318,False
b3814b0b,ATM_0036,2024-02-11 20:24:00,1000,A13267,A95881,False
da5c3d2d,ATM_0153,2024-02-05 16:01:00,10000,A30477,A51142,False
3ddb0acc,ATM_0179,2024-01-29 01:42:00,500,A68630,A27743,False
ec494194,ATM_0107,2024-02-26 04:59:00,500,A53195,A36424,False
adac77a4,ATM_0122,2024-01-21 08:28:00,500,A57539,A42801,False
dbcab977,ATM_0186,2024-01-04 01:38:00,5000,A31080,A94413,False
f3fe0759,ATM_0100,2024-01-17 14:25:00,500,A11142,A98708,False
225bc831,ATM_0163,2024-01-19 15:11:00,5000,A42359,A93638,False
d7d93e41,ATM_0176,2024-01-21 05:38:00,500,A68994,A99972,False
f0909980,ATM_0069,2024-02-07 13:40:00,500,A12291,A76651,False
1812abe0,ATM_0105,2024-02-06 13:20:00,1000,A60051,A19817,False
bf5d8a6e,ATM_0080,2024-02-24 21:16:00,500,A22166,A35567,False
c057b569,ATM_0072,2024-02-11 19:14:00,1000,A67133,A18605,False
61458f5b,ATM_0139,2024-01-11 22:23:00,1000,A17100,A23608,False
c8898ab2,ATM_0185,2024-01-15 18:55:00,10000,A20051,A59200,False
19801e55,ATM_0021,2024-01-25 06:03:00,10000,A78711,A61355,False
2208fc0c,ATM_0067,2024-02-01 22:47:00,5000,A79384,A57556,False
8af69ac3,ATM_0118,2024-01-08 14:27:00,500,A47995,A24716,False
9cd3cb11,ATM_0108,2024-02-09 16:43:00,1000,A13992,A95974,False
02609d7f,ATM_0082,2024-02-26 10:52:00,1000,A85901,A60524,False
ae6dcaa0,ATM_0144,2024-02-08 04:32:00,2000,A69304,A95346,False
a0a5a0b5,ATM_0014,2024-02-25 22:53:00,500,A10549,A41894,False
300f4f9a,ATM_0156,2024-01-31 07:21:00,500,A24468,A79279,False
9a9715e6,ATM_0140,2024-02-11 06:56:00,2000,A96016,A51088,False
9e4faf7b,ATM_0038,2024-01-29 06:12:00,1000,A29763,A78886,False
a4ff7e02,ATM_0061,2024-01-09 00:20:00,500,A72818,A69281,False
511fd62b,ATM_0053,2024-02-17 19:19:00,5000,A49318,A33095,False
8a49bae0,ATM_0194,2024-01-09 23:03:00,1000,A53953,A66568,False
41fb45a3,ATM_0022,2024-01-21 23:16:00,1000,A12872,A43566,False
48ef5b74,ATM_0108,2024-02-16 04:12:00,10000,A21386,A22019,False
bf357daf,ATM_0015,2024-02-14 04:08:00,2000,A47686,A67378,False
3a9ee6b6,ATM_0092,2024-02-04 16:20:00,500,A61035,A10546,False
c7dd8c2b,ATM_0084,2024-01-22 11:45:00,2000,A31664,A18968,False
d046d42e,ATM_0096,2024-01-10 10:47:00,500,A92242,A57325,False
9e1fbc76,ATM_0113,2024-02-10 07:03:00,5000,A35904,A42314,False
0f21b9b3,ATM_0091,2024-02-11 23:13:00,2000,A89285,A62980,False
b1eb5229,ATM_0190,2024-02-27 15:32:00,500,A92262,A27640,False
3711497e,ATM_0112,2024-01-16 20:14:00,5000,A18155,A82697,False
6c7550c0,ATM_0092,2024-01-15 19:45:00,1000,A71045,A12577,False
e9ddca3a,ATM_0049,2024-02-21 20:14:00,5000,A70688,A79506,False
dedd6dee,ATM_0190,2024-02-22 19:31:00,2000,A94979,A25908,False
6af9802d,ATM_0056,2024-02-03 10:54:00,5000,A82382,A26452,False
d46e34f9,ATM_0194,2024-01-04 13:20:00,5000,A28219,A27731,False
c51f39b5,ATM_0051,2024-01-20 07:03:00,2000,A94922,A73259,False
e76eab5f,ATM_0111,2024-01-23 18:31:00,2000,A71262,A47674,False
edb78006,ATM_0077,2024-02-27 00:16:00,2000,A70436,A66062,False
8f5df286,ATM_0112,2024-01-13 15:05:00,1000,A56806,A93088,False
4f8044f9,ATM_0197,2024-02-05 11:46:00,500,A24565,A26034,False
35b62dd8,ATM_0009,2024-01-20 07:08:00,500,A67280,A33499,False
4b59a17a,ATM_0175,2024-02-05 13:20:00,2000,A80029,A27113,True
b308773a,ATM_0103,2024-01-27 10:38:00,500,A48983,A67035,False
9d58f6d5,ATM_0030,2024-01-31 15:44:00,2000,A75493,A88810,False
6825224c,ATM_0087,2024-01-08 20:16:00,500,A58184,A88488,False
21c52086,ATM_0091,2024-02-02 19:35:00,5000,A92657,A67058,False
b2347433,ATM_0168,2024-02-13 20:32:00,1000,A92003,A53131,False
cadd48a7,ATM_0066,2024-01-19 19:21:00,1000,A73729,A79643,False
280c2ef0,ATM_0087,2024-02-09 15:56:00,2000,A81358,A34524,False
70438e71,ATM_0148,2024-01-10 23:02:00,1000,A83976,A73147,False
91354941,ATM_0098,2024-02-08 17:25:00,1000,A42167,A24172,True
1923574b,ATM_0124,2024-01-06 14:07:00,500,A30737,A54937,False
51ef0f3e,ATM_0113,2024-01-24 23:56:00,10000,A16516,A23136,False
5a26d33c,ATM_0015,2024-01-26 22:58:00,500,A91023,A58116,False
01d2e16d,ATM_0173,2024-01-09 17:42:00,2000,A27660,A10339,False
02f8130f,ATM_0080,2024-01-12 06:04:00,1000,A58662,A15486,False
4ef27dfd,ATM_0174,2024-01-18 08:10:00,2000,A39130,A69250,False
21778877,ATM_0042,2024-01-24 08:00:00,500,A54243,A10132,False
1e7045ab,ATM_0157,2024-02-13 17:29:00,1000,A38008,A55680,False
df31983c,ATM_0073,2024-02-28 11:13:00,500,A93667,A61967,False
1ddcebd0,ATM_0021,2024-01-17 23:10:00,1000,A79827,A86997,False
0998652e,ATM_0154,2024-02-16 06:14:00,5000,A87072,A34065,False
955d5d86,ATM_0169,2024-02-12 18:05:00,500,A31458,A14485,False
9012af8e,ATM_0101,2024-01-28 06:09:00,2000,A84122,A86329,False
8273b0c1,ATM_0113,2024-01-29 18:01:00,5000,A32594,A20005,False
a262aa83,ATM_0112,2024-02-11 22:53:00,5000,A35040,A12923,False
88326ae8,ATM_0003,2024-01-25 12:40:00,10000,A90948,A72090,False
b381b260,ATM_0153,2024-02-25 01:13:00,500,A24666,A19342,False
8c3b8961,ATM_0121,2024-01-25 18:39:00,2000,A16180,A26645,False
8062f9eb,ATM_0016,2024-01-29 13:28:00,5000,A72876,A78254,False
9b52f0e4,ATM_0037,2024-02-04 05:10:00,5000,A93575,A93701,False
43bd4373,ATM_0065,2024-01-12 10:21:00,2000,A75003,A57303,False
8b7df059,ATM_0187,2024-02-10 06:35:00,1000,A49104,A98352,False
e352e664,ATM_0180,2024-02-16 12:19:00,500,A46393,A79824,False
6a37229f,ATM_0184,2024-01-21 03:23:00,1000,A87498,A64007,False
54373070,ATM_0099,2024-01-28 13:35:00,1000,A56015,A49596,False
9b256459,ATM_0054,2024-02-08 02:34:00,2000,A32025,A94475,False
be473ee9,ATM_0188,2024-01-17 05:59:00,500,A42289,A90528,False
16eb068b,ATM_0045,2024-02-03 03:02:00,1000,A31003,A51400,False
943dedff,ATM_0075,2024-01-23 04:41:00,5000,A26757,A66656,False
9330dc5b,ATM_0019,2024-02-29 06:49:00,1000,A60510,A72869,False
c843eb8f,ATM_0073,2024-01-13 19:22:00,5000,A59215,A73053,False
cceedc46,ATM_0149,2024-02-27 10:47:00,10000,A65789,A12116,False
c26d36ff,ATM_0048,2024-01-23 08:04:00,2000,A55061,A44465,False
1710e07b,ATM_0106,2024-01-14 02:27:00,1000,A99961,A14611,False
7d56bc04,ATM_0061,2024-01-30 16:32:00,10000,A32708,A23897,False
814ed85d,ATM_0135,2024-01-19 14:30:00,5000,A13074,A66926,False
7327f716,ATM_0058,2024-01-11 14:09:00,5000,A50642,A73052,False
b1a816cc,ATM_0130,2024-02-14 06:04:00,1000,A93474,A55978,False
e0ed6ccd,ATM_0029,2024-01-08 06:04:00,2000,A20057,A38091,False
ecf2f887,ATM_0006,2024-02-25 14:11:00,500,A59242,A58948,False
c3b48481,ATM_0096,2024-01-09 22:36:00,500,A45044,A92162,False
3db25d76,ATM_0127,2024-01-28 11:09:00,2000,A81108,A32356,False
a75e3969,ATM_0013,2024-01-17 01:46:00,500,A99811,A78463,False
ede59e34,ATM_0103,2024-01-06 15:49:00,1000,A17380,A38629,False
90d80ab3,ATM_0178,2024-02-29 05:16:00,2000,A37591,A79383,False
fcbb5e0d,ATM_0109,2024-01-06 11:10:00,2000,A67576,A19018,False
5f27fcbf,ATM_0169,2024-02-18 04:08:00,10000,A40811,A70148,False
bc4ba4b7,ATM_0036,2024-01-14 13:29:00,2000,A47345,A14428,False
7065e9c0,ATM_0052,2024-01-04 18:01:00,1000,A99068,A11009,False
45b0e67e,ATM_0087,2024-02-01 21:56:00,1000,A26143,A26780,False
2beb1703,ATM_0027,2024-01-10 21:21:00,5000,A14866,A84576,False
253c574e,ATM_0087,2024-02-13 19:15:00,1000,A98893,A25443,False
752dc1da,ATM_0013,2024-01-10 18:59:00,2000,A11197,A10290,False
8572ab18,ATM_0048,2024-01-17 03:02:00,10000,A92803,A42567,False
db12e636,ATM_0100,2024-01-24 20:42:00,500,A36378,A53059,False
e6bb6e51,ATM_0060,2024-01-29 18:05:00,2000,A98233,A56785,True
59098af7,ATM_0162,2024-02-21 22:13:00,10000,A30066,A43601,False
f6fb31d2,ATM_0041,2024-01-07 16:05:00,2000,A67689,A20145,False
01bcf0a2,ATM_0070,2024-01-24 08:38:00,5000,A96151,A20679,False
c86b9e12,ATM_0042,2024-02-21 10:24:00,2000,A87796,A11581,False
a200d4a7,ATM_0159,2024-01-19 20:07:00,10000,A49239,A97711,False
1accdcb9,ATM_0148,2024-01-01 05:56:00,1000,A70063,A67912,False
0abf9f4b,ATM_0103,2024-02-11 04:02:00,10000,A61175,A91035,False
1201e7bf,ATM_0050,2024-02-19 14:00:00,500,A39872,A58640,False
494ebd96,ATM_0071,2024-02-04 03:06:00,1000,A34687,A63469,False
5762d4c8,ATM_0020,2024-01-09 18:43:00,1000,A82263,A64470,False
53d8f3dc,ATM_0178,2024-01-02 16:10:00,1000,A67619,A35967,False
be17ad4a,ATM_0050,2024-01-30 01:52:00,1000,A78515,A94313,False
19db6d64,ATM_0090,2024-02-07 18:15:00,1000,A74405,A91001,False
f5e9faa9,ATM_0027,2024-02-04 14:05:00,2000,A81661,A82924,False
ea880665,ATM_0069,2024-02-15 12:03:00,500,A63642,A87702,False
6c2d8791,ATM_0026,2024-02-12 04:21:00,5000,A97868,A18007,False
b7b06f16,ATM_0085,2024-02-18 05:56:00,1000,A58823,A36120,False
716b4637,ATM_0073,2024-01-27 10:00:00,1000,A45609,A27852,False
38b6b652,ATM_0125,2024-02-15 04:13:00,500,A57745,A43547,False
a53b2a5a,ATM_0118,2024-02-28 12:36:00,2000,A71401,A23621,False
6b6d9e6a,ATM_0080,2024-01-09 16:25:00,500,A10413,A64251,False
43a9893c,ATM_0059,2024-02-10 08:47:00,500,A22504,A46041,False
30c11741,ATM_0116,2024-02-06 14:02:00,1000,A52874,A75092,False
375d3eb3,ATM_0051,2024-02-23 15:52:00,1000,A71322,A89539,False
4a75add6,ATM_0183,2024-02-03 14:07:00,500,A21159,A66226,False
689ced6d,ATM_0167,2024-01-18 12:19:00,500,A21804,A12459,False
7d4c962d,ATM_0063,2024-01-03 01:33:00,500,A52308,A40717,False
bf295f61,ATM_0112,2024-02-19 11:51:00,1000,A23042,A88497,False
5a47fd0f,ATM_0050,2024-01-11 06:05:00,10000,A47328,A91509,False
694ab72b,ATM_0129,2024-02-29 02:54:00,500,A32061,A49288,False
1e8cd813,ATM_0116,2024-01-09 16:56:00,2000,A56152,A52215,False
6bf90318,ATM_0102,2024-02-17 13:04:00,1000,A36844,A46305,False
1543c49a,ATM_0039,2024-02-27 13:21:00,500,A29873,A68917,False
660b2451,ATM_0047,2024-02-07 15:57:00,1000,A32079,A77850,False
fa76879c,ATM_0166,2024-01-09 05:20:00,10000,A60747,A16230,False
36bd4bee,ATM_0091,2024-02-11 05:24:00,1000,A51982,A87550,False
8650f19f,ATM_0074,2024-02-07 01:05:00,1000,A92901,A24201,False
1332e124,ATM_0196,2024-01-11 16:46:00,10000,A25765,A48963,False
42ed50b0,ATM_0194,2024-02-17 11:15:00,500,A26042,A37387,False
bbd47bc6,ATM_0197,2024-01-19 06:25:00,1000,A29468,A29014,False
065d0075,ATM_0159,2024-02-10 08:27:00,1000,A50060,A97848,False
57e99fa3,ATM_0042,2024-02-26 06:56:00,1000,A55048,A48167,False
0dfb8860,ATM_0189,2024-01-10 23:40:00,1000,A59621,A89144,False
3d6c5be6,ATM_0014,2024-02-28 22:11:00,2000,A42100,A78572,False
2286726e,ATM_0090,2024-02-21 19:13:00,2000,A23538,A89661,False
285119a7,ATM_0021,2024-01-05 19:07:00,10000,A69919,A14499,False
d078430b,ATM_0087,2024-01-31 18:24:00,500,A60687,A21727,False
50fafd75,ATM_0005,2024-02-02 02:52:00,500,A91313,A17378,False
28b3f65d,ATM_0198,2024-02-02 03:25:00,1000,A37119,A56980,False
732ff128,ATM_0198,2024-01-26 10:57:00,500,A35368,A10231,False
57a95848,ATM_0041,2024-01-16 03:40:00,5000,A81557,A76276,False
2f1ccb3a,ATM_0085,2024-01-07 15:44:00,500,A59892,A67994,False
38f64a70,ATM_0012,2024-01-04 03:00:00,500,A32757,A42107,False
70ad8d0b,ATM_0152,2024-02-22 21:55:00,1000,A81866,A79963,False
393b31cb,ATM_0184,2024-02-28 17:15:00,2000,A94666,A69471,False
d239502c,ATM_0116,2024-02-19 15:54:00,1000,A20960,A85457,False
25d5b178,ATM_0195,2024-01-22 13:13:00,10000,A22399,A68213,False
c20897e0,ATM_0152,2024-01-06 19:30:00,500,A59704,A59293,False
20d8a47a,ATM_0064,2024-02-03 21:03:00,2000,A53750,A66818,False
5518affc,ATM_0078,2024-02-13 21:59:00,500,A90903,A81812,False
f04bb3eb,ATM_0035,2024-02-27 23:39:00,5000,A22792,A23269,False
f90df350,ATM_0160,2024-02-28 15:05:00,10000,A72682,A69712,False
52d77fd7,ATM_0115,2024-01-09 15:12:00,500,A80321,A15687,False
4bec9ba9,ATM_0008,2024-02-02 03:55:00,2000,A11257,A66433,False
634a7307,ATM_0197,2024-01-17 16:35:00,5000,A19321,A89006,False
0e78e7bb,ATM_0142,2024-02-22 17:04:00,500,A31247,A15581,False
539dd870,ATM_0069,2024-01-08 17:00:00,500,A37009,A14358,False
248369a4,ATM_0102,2024-01-17 03:24:00,500,A49134,A55075,False
661bfaf9,ATM_0076,2024-02-08 06:38:00,500,A99624,A30543,False
8b57b84a,ATM_0032,2024-02-17 15:11:00,1000,A59628,A48081,False
cb71bb13,ATM_0190,2024-01-11 17:50:00,500,A22758,A51346,False
eb36875b,ATM_0046,2024-01-01 09:38:00,1000,A51757,A19372,False
3ce77282,ATM_0149,2024-02-21 12:31:00,5000,A29395,A39519,False
819e1082,ATM_0008,2024-01-20 16:04:00,5000,A97593,A81684,False
8e691adc,ATM_0083,2024-01-31 05:02:00,2000,A35381,A33978,False
3c6cd95d,ATM_0088,2024-02-02 05:53:00,500,A64465,A32028,False
32117641,ATM_0155,2024-02-06 00:58:00,1000,A48279,A84876,False
167a18a9,ATM_0079,2024-01-03 13:07:00,1000,A52881,A14256,False
1683782d,ATM_0084,2024-01-21 03:08:00,500,A96988,A60452,False
0b22640e,ATM_0023,2024-02-25 17:02:00,1000,A69335,A20063,False
7c3eb8e4,ATM_0190,2024-01-04 11:14:00,500,A23760,A89237,False
7a878309,ATM_0153,2024-01-01 19:54:00,2000,A15480,A77473,False
d1abfa83,ATM_0119,2024-02-22 19:53:00,10000,A74015,A57825,False
bca185bb,ATM_0102,2024-01-08 11:50:00,2000,A29219,A71738,False
bb116232,ATM_0033,2024-02-10 18:56:00,500,A82748,A83377,False
10b508ae,ATM_0142,2024-01-24 02:46:00,1000,A71714,A48166,False
d157587d,ATM_0086,2024-01-03 08:12:00,5000,A73781,A29518,False
920d267f,ATM_0004,2024-01-20 12:24:00,500,A44284,A33887,False
16d1a580,ATM_0018,2024-02-03 11:25:00,500,A30928,A47184,False
04b278e0,ATM_0047,2024-01-18 21:31:00,500,A27933,A83547,False
5302278d,ATM_0082,2024-01-20 00:34:00,5000,A26414,A32369,False
984f7c72,ATM_0053,2024-01-27 02:54:00,500,A68645,A93136,False
1bd660b7,ATM_0004,2024-02-24 12:31:00,10000,A15037,A61447,False
2459c1f5,ATM_0073,2024-02-12 00:49:00,2000,A23146,A45563,False
bfd7b4ba,ATM_0083,2024-01-23 22:45:00,5000,A83678,A65632,False
c8596141,ATM_0074,2024-02-19 08:41:00,500,A48708,A22116,False
15bf1549,ATM_0012,2024-02-13 02:40:00,2000,A44069,A81113,False
bac4e60b,ATM_0140,2024-01-16 23:51:00,500,A40020,A75171,False
4baa37a2,ATM_0095,2024-02-02 04:40:00,10000,A44679,A33797,False
98044064,ATM_0142,2024-02-04 02:30:00,1000,A28559,A79516,False
faa3ca57,ATM_0199,2024-02-01 20:10:00,500,A37363,A80902,False
2c2a5606,ATM_0041,2024-02-11 04:51:00,1000,A21412,A11077,False
2b474545,ATM_0069,2024-02-05 19:20:00,10000,A94142,A17531,False
52ee3189,ATM_0136,2024-01-06 01:01:00,500,A68800,A95843,False
c806ac8f,ATM_0061,2024-02-28 04:18:00,10000,A24042,A17742,False
556e1958,ATM_0191,2024-01-01 08:50:00,2000,A55673,A93492,False
bc501f78,ATM_0172,2024-01-27 00:01:00,2000,A71860,A57013,False
25e9285b,ATM_0106,2024-02-24 05:00:00,1000,A83325,A25720,False
7dd1551e,ATM_0054,2024-01-11 00:29:00,1000,A56429,A28079,False
3706fa48,ATM_0192,2024-02-07 00:12:00,500,A51989,A64380,False
f7bd193a,ATM_0062,2024-02-07 00:23:00,1000,A53991,A52492,False
32823c55,ATM_0131,2024-02-29 04:19:00,500,A49027,A42063,False
f6538f3f,ATM_0059,2024-02-20 14:37:00,5000,A34358,A18244,False
d50de5f4,ATM_0166,2024-01-26 11:16:00,2000,A30494,A82337,False
309582ac,ATM_0100,2024-01-04 06:47:00,5000,A88198,A26171,False
a82f987a,ATM_0164,2024-01-13 09:23:00,2000,A35915,A52944,False
87b536aa,ATM_0106,2024-01-12 18:56:00,1000,A36666,A25563,False
056e4433,ATM_0101,2024-02-15 07:15:00,500,A62490,A12467,False
9617060b,ATM_0167,2024-01-08 13:49:00,500,A16395,A62698,False
361d15bb,ATM_0010,2024-01-06 15:02:00,1000,A41287,A88999,False
9079b50f,ATM_0184,2024-01-09 22:31:00,2000,A65218,A96347,False
8b8f708b,ATM_0030,2024-01-31 11:27:00,1000,A55010,A14140,False
858ad36c,ATM_0093,2024-01-26 21:17:00,2000,A99650,A18721,False
36ba05b6,ATM_0041,2024-01-05 07:22:00,500,A49999,A79955,False
8dc629bf,ATM_0186,2024-02-16 08:44:00,500,A14007,A61507,False
fa1322ea,ATM_0106,2024-01-17 15:45:00,500,A43828,A81730,False
8b60eae0,ATM_0116,2024-01-22 10:53:00,2000,A65736,A91376,False
c1c302e1,ATM_0018,2024-02-12 14:59:00,10000,A45514,A16310,False
3b0d08d4,ATM_0008,2024-02-09 15:46:00,500,A63547,A77311,False
ca64cf39,ATM_0097,2024-02-17 20:20:00,2000,A93708,A45416,False
f30df673,ATM_0137,2024-01-22 05:04:00,500,A33763,A49772,False
a6d4fb58,ATM_0009,2024-02-21 22:52:00,500,A65271,A22868,False
ec48d964,ATM_0061,2024-01-20 08:43:00,2000,A44108,A61468,False
6bf43a9a,ATM_0029,2024-02-26 17:41:00,1000,A23391,A44014,False
e913c80a,ATM_0108,2024-01-04 20:04:00,500,A91374,A41507,False
6b1ce69d,ATM_0020,2024-01-16 12:58:00,500,A76281,A86297,False
7dd9f68e,ATM_0163,2024-02-04 17:50:00,10000,A37551,A97979,False
fdbd2d67,ATM_0130,2024-01-29 19:41:00,500,A92295,A86827,False
bfada67a,ATM_0058,2024-02-04 17:18:00,500,A44149,A28943,False
a83bb8b8,ATM_0197,2024-01-10 11:35:00,5000,A76877,A39387,False
5c567992,ATM_0107,2024-02-07 10:30:00,2000,A11585,A82788,False
f3566bd0,ATM_0188,2024-02-09 09:43:00,500,A12285,A68767,False
db68f144,ATM_0015,2024-01-21 06:09:00,1000,A45992,A27629,False
e7e12873,ATM_0167,2024-01-15 08:32:00,1000,A42259,A60444,False
d79710f4,ATM_0027,2024-01-08 10:56:00,500,A25520,A60399,False
e74bd161,ATM_0068,2024-01-22 23:02:00,1000,A90534,A32844,True
5d1ea850,ATM_0156,2024-01-31 08:07:00,500,A79306,A78001,False
acf72002,ATM_0128,2024-01-08 06:31:00,1000,A15058,A86773,False
080f0e51,ATM_0122,2024-02-17 06:46:00,10000,A14056,A78206,False
135e10bc,ATM_0086,2024-02-01 12:10:00,500,A32102,A24805,False
